video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"_spuxXnul0U","HELLUVA BOSS - THE CIRCUS // S2: Episode 1","2022-07-30T17:00:20Z","UCzfyYtgvkx5mLy8nlLlayYg","Vivziepop","1","22.01.08","Helluva Boss|Helluva Boss cartoon|Helluva Boss animation|Helluva Boss official|Helluva Boss Official episode|Helluva Boss Loona|Helluva Boss Blitz|Helluva Boss Moxxie|Helluva Boss Millie|Helluva Boss Blitzo|helluva boss vivziepop|helluva boss new|helluva boss new episode|helluva boss season 2|helluva boss season 2 episode 1|helluva boss season 2 the circus|helluva boss the circus","7077266","0","0","60951","https://i.ytimg.com/vi/_spuxXnul0U/default.jpg","False","True","So you guys like backstories? Cuz things sure did happened.WARNING: for daddy issues.HELLUVA BOSS MERCH AVAILABLE ► https://sharkrobot.com/vivziepopHELLUVA SEASON TWO IS HERE!! Thank you all for the patience and understanding! We have been hard at work on these new episodes and cannot wait to bring you more soon! For those expecting part II of the S1 finale, we ran into a roadblock but season two will continue until we are able to get it out! We are just happy we can bring you more now. Thank you endlessly for the support in the meantime, we hope you enjoy this labor of love!WANT MORE? WATCH OUR OTHER EPISODES!Pilot Episode ► https://www.youtube.com/watch?v=OlahNrlcgS4S1 Episode One ► https://www.youtube.com/watch?v=el_PChGfJN8S1 Episode Two ► https://www.youtube.com/watch?v=kpnwRg268FQS1 Episode Three ►  https://www.youtube.com/watch?v=RghsgkZKedgS1 Episode Four ► https://www.youtube.com/watch?v=1ZFseYPmkAkS1 Episode Five ► https://www.youtube.com/watch?v=h2ZmVAdezF8S1 Episode Six ► https://youtu.be/yXErLiSbxXQS1 Episode Seven ► https://youtu.be/8zyGQquL8VMOr Support on Patreon!https://www.patreon.com/VivienneMedranoThumbnail by Gasu!#HelluvaBoss #HelluvaBossSeason2 #SEASONTWO"
"XH9fD32RdpY","MOTORKIEM DO WŁOCH W 72 GODZINY","2022-07-27T12:59:50Z","UCUYpDKAdbOOg8mj6rKM1TLw","przemek pro","24","22.01.08","ekipa|dom ekipy|friz|Przemek pro|Wersow|Murcix|Fusialka|Poczciwy Krzychu|Mini majk|Marcysia|Tromba|Wujek Łuki|Paulina Kozłowska|Ekipa sezon 4|motocykl|125|prawo jazdy|bieszczady|genzie|podróż|włochy|polska","687319","0","0","1428","https://i.ytimg.com/vi/XH9fD32RdpY/default.jpg","False","True","Zawsze moim marzeniem było wybrać się moim motorkiem 125 w podróż! Obejrzyjcie moją przygodę jak z Krakowa pojechałem do Włoch takim małym pierdkiem. Było GRUBO. Koniecznie też daj znać w komentarzu czy takie wyjazdowe filmy są dla Ciebie ciekawe, bo ja bardzo chciałbym robić ich więcej i nie tylko motocyklem!📸 INSTAGRAM ► https://www.instagram.com/przemek.pro/📸 TIKTOK ► przemek.pro📑 Współpraca ► deal@przemek.promontaż: Krzysztof Hess"
"lFiAzp4ndb4","KTO OSTATNI PRZESTANIE JEŚĆ OSTRE JEDZENIE WYGRYWA 500 ZŁ!","2022-07-31T16:00:24Z","UCnNxWxJQ0_MNQklLqP8dfcA","Kartonii","24","22.01.08","Mortalcio|Mortal|Kartonii|Kartoni|Kartoniii|Kartonik|Wika|Od|Mortalcia|Friz wika|Friz kartonii|Ekipa|Kartonii ekipa|Genezie|MORTALCIo genzie|Kartonii genzie|Świeży genzie|Bartek Kubicki|Hania genzie|Friz genzie|Ekstremalnie|Długie|Kartonii challeng|Kartonii Kubicki|Genzie challenge|Para vs para|Genzie para|Mortalcio dziewczyna|Kartonii chłopak|Chłopak hani|Dziewczyna świeżego","185282","0","0","214","https://i.ytimg.com/vi/lFiAzp4ndb4/default.jpg","False","True","📸 INSTAGRAM ► https://www.instagram.com/kartonii📸 TIKTOK ► KartoniiINSTAGRAMY DOMOWNIKÓW GENZIE!Patryk ► https://instagram.com/mortalcioytBartek ► https://www.instagram.com/bartekkubickiFausti ► https://www.instagram.com/faustynafHania ► https://www.instagram.com/hi_haniaWąski ► https://www.instagram.com/swiezy1597I NASZ TIK TOK:Genzie ► https://www.tiktok.com/@domgenzie📑 Współpraca ► kartoni.biznes@gmail.com"
"fosK9wLOUII","OSZUKIWAŁEM na KONKURSIE BUDOWANIA dla WIDZÓW 😂 | Minecraft Extreme","2022-07-31T08:00:10Z","UCyhCODAyJCop2D2xYvyYAtw","Doknes","20","22.01.08","doknesik|Doknes|donkes|minecraft|mody|dzieciak|nagrywający|najlepsze|odcinek|polska|jak|gigantów|youtuber|challenge|vs|dla dzieci|po polsku|gry|na widzu|minecraft extreme|minecraft pl|mine craft|jak długo|5 sposobów na|na widzach|z widzami|survival extreme|zagrajmy w minecraft|jak trollować|minecraft survival|pro vs noob","93693","0","0","141","https://i.ytimg.com/vi/fosK9wLOUII/default.jpg","False","True","⭕Nowy kanał: https://www.youtube.com/channel/UCHOv3r0cWCM8sO1JIVkkcjg👔 Kup koszulke! http://koszulki.doknes.pl📸 Obczaj Instagrama! http://instagram.doknes.pl🎵 TikTok: doknesiak📮 Śledź Facebooka! http://fb.doknes.pl/👾 Discord: https://discordapp.com/invite/3EE3tY3👨‍👩‍👧‍👦 Grupa na fb: http://grupa.doknes.pl👻 Snapchat: doknesIP: crafted.pl◀===========================▶Muzyka:Production Music courtesy of Epidemic Sound: http://www.epidemicsound.com"
"0PrVjtMgAnA","Kabaret Moralnego Niepokoju - RODO | 27. Festiwal Kabaretu Koszalin 2022","2022-07-30T19:18:33Z","UCkNOjcTcgLaNL0-XNoe4gtw","Polsat","24","22.01.08","Polsat|Kabaret|XXVII Festiwal Kabaretu Koszalin 2022|Koszalin 2022|Kabaret w Polsacie|Koń Polski|Rak|Kabaret z Konopi|Kabaret Młodych Panów|Neo-Nówka|Jurki|Kabaret Moralnego Niepokoju|Chyba|Lato 2022|Koszalin|Polska|Comedy","225171","0","0","75","https://i.ytimg.com/vi/0PrVjtMgAnA/default.jpg","False","True","Gospodarze XXVII  Festiwalu Kabaretu Koszalin 2022 - Kabaret Koń Polski i ich goście zaprosili do wyjątkowego pensjonatu „Rajska Plaża”. Na Kabaret Moralnego Niepokoju, Kabaret Neo-Nówka, Kabaret Młodych Panów, Kabaret Jurki, Kabaret Chyba, Kabaret z Konopi, Kabaret Rak oraz Wojciech Kamiński. O oprawę muzyczną zadbała Orkiestra Biała Kiełbasa Tomasza Krezymona. www.polsat.plhttps://www.facebook.com/kabaretnazywohttps://www.instagram.com/kabaretnazywopolsat/#Polsat #KabaretwPolsacie #Koszalin2022"
"A5YYskGWT-g","EKIPA ZGADUJE DROGIE VS TANIE","2022-07-31T16:00:05Z","UC6vR16NYm5jEPOx1LtAz7QA","MURCIX","24","22.01.08","murcix|ekipa|mixer|friz|wersow|tromba|mini majk|wujek łuki|poczciwy krzychu|kasia|patecki|dom ekipy|nowciax|ekipa sezon 2|chmurka|krokiet|marcysia|ekipa sezon 3|patecwariatec|patec|karol friz wiśniewski","243488","0","0","362","https://i.ytimg.com/vi/A5YYskGWT-g/default.jpg","False","True","🧡 mój Instagram: https://www.instagram.com/murcix/Jeśli się spodobało, nie zapomnij o łapce w górę oraz subskrybcji mojego kanału! 🧡WPADAJCIE DO NICH:🧡 WERSOW: https://www.youtube.com/channel/UCtVy1X-hcxAL2ZlS6TqMQFw🧡 FRIZ: https://www.youtube.com/user/StudioFreeZe🧡 MINI MAJK: https://www.youtube.com/channel/UCTb6wo_qUv5uT20NCSJOQ8Q🧡 TROMBA: https://www.youtube.com/channel/UCkbpEIF1GKSXBn8YqjN0vyQ🧡 POCZCIWY KRZYCHU: https://www.youtube.com/channel/UClW-5AzH7AhPVeOYcn1vwLw🧡 PATEC: https://www.youtube.com/channel/UCYsZvmJGPzTMSBXES06-2lg🧡 MARCYSIA: https://www.youtube.com/channel/UCfjqT197q_xmj62L7nB4w8Q🧡 NOWCIAX: https://www.youtube.com/channel/UCLRdwTmAnoL-Lr8W9qtiQkA/featured🧡 KASIA: https://www.instagram.com/fusialka/🧡 WUJEK ŁUKI: https://www.instagram.com/wujekluki/💌 WSPÓŁPRACA: murcix@gethero.pl"
"guv8J6mKGZc","KRÓLOWIE ŻYTA Sezon 3 odc. 12 I Kabaret Malina","2022-07-30T16:00:11Z","UCWT2TEhbENQU4TB1NWUxPyw","Kabaret Malina","24","22.01.08","kabaret|malina|śmieszne|rozrywka|parodia|wieś|rolnik|rolnictwo|motoryzacja|maszyny|serial|film|film domumentalny|królowe życia|królowie życia|królowie żyta|żyto|mechanik|ciągnik|prl|polityka|kabaret malina|malina kabaret|polska|miłość|dokument|paradokument|śmieszne filmy|skecze|chłopaki do wziecia|rolnik szuka żony|rolnicy podlasnia|krolowiezyta|krolowie zyta|adam mechanik|ZMDK|roman wielkopolski|Sylwester|Sylwester u adama|krolowazyta|królowa|żyta|bizon|żniwa|zniwa","169450","0","0","366","https://i.ytimg.com/vi/guv8J6mKGZc/default.jpg","False","True","Żyj chwilą z Królami Żyta SPRAWDŹ TO ▶️ https://www.krolzyta.pl/home/token=12...A Może MOCNE ADAMA ▶️ https://klanwhisky.pl/krolowie-zyta/419-piwo-mocne-adama-55-500ml.htmlLeżaki Królowie Żyta --- https://klanwhisky.pl/krolowie-zyta/408-lezak-krol-zyta-1szt.htmlKrólowa Żyta Dostępna ----- Królowa Żyta --- https://klanwhisky.pl/krolowie-zyta/350-krolowa-zyta-05l.htmlZapraszamy do sklepów stacjonarnych ▶️Powiat Kaliski ➡️ 1. Delikatesy Maćkowiak, Piotrów, 62-814 Blizanów. 2. Sklep spożywczo - przemysłowy, Zagorzyn 25, 62-812 Zagorzyn. Powiat Ostrzeszowski ➡️ 1. Sklep Pawlik ul. Kępińska 1 63-505 Doruchów.2.  Galeria Alkoholi, Armii Krajowej, 63-500 Ostrzeszów.3. Klan Whisky, Piekary 4/3, 63-500 Ostrzeszów. 4. Pizzeria Beata Grabów nad Prosną ul. Klasztorna 8 63-520 Grabów nad Prosną.Powiat Pleszewski ➡️ 1. Lewiatan, Gizałki, ul. Kaliska 19. 2. Lewiatan, Czermin 24, 63-304 Czermin. 3. Lewiatan, Pleszew, ul. Poznańska 61. 4. Lewiatan, Pleszew, ul. Sienkiewicza 29. Powiat Jarociński ➡️ 1. Lewiatan, Lubinia Mała 97a, 63-210. Powiat Poznański ➡️ 1. Off Licence Adam Kramer Szamotulska 28/3, 62-090 Rokietnica.Patronite Maliny https://patronite.pl/index.php/MalinaKabaret/descriptionKrólowie Żyta sezon 3 oglądany przez miliony paradokument opowiadający historie zwykłych ludzi zmagających się z trudem życia codziennego na wsi.  Jakie będą losy naszych bohaterów przekonajcie się sami oglądając kolejne odcinki serialu :)  Królowa Żyta --- https://klanwhisky.pl/wodka/350-krolowa-zyta-05l.htmlTu Kupisz Króla Żyta:1. https://klanwhisky.pl/piwo/228-piwo-krol-zyta-5-500ml.html2. https://kraftklub.pl/piwa/krol-zyta/Fanpage  ZMDK https://www.facebook.com/ZMDK-Z-Mi%C5%82o%C5%9Bci-Do-Koryta-112776403848491Fanpage Malina https://www.facebook.com/MalinaKabaretFanpage Adama https://www.facebook.com/AdamMechanikOfficialInstagram Maliny https://www.instagram.com/kabaretmalina_official/Koszulki Cupsell https://kabaretmalina.cupsell.pl/?gcl​...Magnesy naklejki i takie tam https://jazami.pl/by/krolowie-zyta/Patronite Maliny https://patronite.pl/index.php/MalinaKabaret/description"
"DEHjyul71-A","CZY BYŁYŚMY POKŁÓCONE?  MUKBANG Z JULIĄ ŻUGAJ","2022-07-31T18:03:27Z","UCPGM95QQmv-IkF-jQhKhj0Q","Monika Kociołek","24","22.01.08","Monika kociołek|monika|kociolek|Julia żugaj|team x|mukbang|ekipa|wiosenny bez|północ|team x2|żugajki|kociołki|zebo|wywiad|nie sądzę","109339","0","0","858","https://i.ytimg.com/vi/DEHjyul71-A/default.jpg","False","True","INSTAGRAM: @monika.kociolek   https://www.instagram.com/monika.koci...JULKA: https://linktr.ee/juliazugajTIKTOK: https://www.tiktok.com/@monika.kociolekWSPÓŁPRACA: Monika@spotlightagency.pl"
"Y_1rpPUSjRE","Dodałem GIGANTYCZNY CRAFTING do MINECRAFT...","2022-07-30T13:45:03Z","UC5AaD9vRJJGbXu_aKkRYHoQ","Żelazny","20","22.01.08","minecraft|żelazny|żelazny minecraft|dodałem gigantyczny crafting do minecraft|minecraft gigantyczny crafting|gigantyczny crafting w minecraft|żelazny wielki crafting|dodałem wielki crafting do minecraft|żelazny mody|minecraft mody|największy crafting w minecraft|minecraft największy crafting|ogromny crafting w minecraft|10 losowych osób buduje|10 najgłupszych modów|minecraft haki|minecraft hacki|minecraft triki|minecraft tiktoki|tiktoki w minecraft","191075","0","0","314","https://i.ytimg.com/vi/Y_1rpPUSjRE/default.jpg","False","True","Mój DISCORD:● https://discord.gg/zelek [KLIKNIJ]---[ MOŻE ROZWINIESZ? ]---Mój INSTAGRAM!:● https://zelazny.yt/instagramMój SKLEP:● https://zelazny.teetres.comMój TIKTOK:● https://tiktok.com/@zelaznyytGrupa na FEJSIE:● https://www.facebook.com/groups/sztabkizelazaMuzyka:● Utwory z bazy Youtube Music Library i Epidemic SoundMody pochodzi z Patreona Wisp&Jagster● https://www.patreon.com/WispJagsterPrzy tworzeniu miniaturki inspirowałe się materiałem Wisp'a:● https://www.youtube.com/watch?v=-XsOZFecEH4Kontakt/Biznes:● E-mail: zelaznypl@gmail.com©Żelazny 2022"
"WHkeisEk0CY","Gibbs - Pogoda, drinki, plaża","2022-07-24T13:27:16Z","UCq55pMyL5QAJ0uayJWWdUUg","DOPEHOUSE RECORDS","10","22.01.08","Gibbs|Pogoda|drinki|plaża|DOPEHOUSE|DOPEHOUSE MIXTAPE|nowość|nowści|polski hiphop|hh|nasza nowa mantra|wszystkie drzwi|otworzyłem kluczem|wiolinowym|nie marnuję już chwil|chodzi tylko o vibe nam|poczułem życia smak|kiedy przestałem zwalaniać|więc krzyczy cała wiara|lato|2022|gibbs|gibs|Gibs|gibbs pogoda|gibbs pogoda plaża i drinki|gibbs ztp|ztp|gibbs favst ztp|favst ztp|quequality|que|quality|piękny świat|piekny swiat|fonos|lawenda|podoga drinki plaza","1143493","0","0","556","https://i.ytimg.com/vi/WHkeisEk0CY/default.jpg","False","True","Zamów limitowany preorder „DOPEHOUSE MIXTAPE” ➡️ https://dopehouse.pl/Cześć wszystkim! Przed Wami kolejna premiera, przy okazji kolejna garść informacji - jedne są lepsze, drugie są gorsze. Lepszą informacją jest to, że wszyscy którzy zamówili preorder DOPEHOUSE MIXTAPE, otrzymają na płycie dodatkowe 4 numery, które nie pojawią się na wersji standardowej. Gorszą informacją niestety jest przełożenie daty premiery na 26 sierpnia - powodów jest kilka, ale głównie to moja wina, jest to dość obszerny materiał który produkuje w 90% sam i najprościej mówiąc, nie zdążyłem zrobić tej płyty tak, jak sobie wyobrażałem - mam nadzieje że jakość tego krążka zrekompensuje Wam te oczekiwania. Dziękujemy za wszystkie zamówienia oraz zrobimy wszystko by nikt nie poczuł się zawiedziony.Booking: dawid@quequality.pl, tel 880 336 774Title: Pogoda, drinki, plażaArtist: GibbsMusic: GibbsAlbum: DOPEHOUSE MIXTAPEMix/master: 4MoneyVideo: 404MediaLabel: DOPEHOUSE RecordsISRC: PLV402201708©℗ 2022 DOPEHOUSE RECORDS#Gibbs #PodogaDrinkiPlaża #DOPEHOUSE"
"wwkH0prchjQ","Minecraft Speedrunner VS $1,000,000 MrBeast Challenge","2022-07-30T09:15:09Z","UCTkXRDQl0luXxVQrRQvWS6w","Dream","20","22.01.08","Dream Minecraft|dream Minecraft youtube|minecraft|dream|Speedrunner vs 3 hunters|Speedrunner vs someone trying to stop them|Beating Minecraft but my friend tries to stop me|Minecraft but water rises every minute|minecraft but lava rises every minute|minecraft but challenge|minecraft challenge|challenge|minecraft 1.14|beating minecraft|rematch|finale|finale rematch|grand finale|grand","8813978","0","0","51811","https://i.ytimg.com/vi/wwkH0prchjQ/default.jpg","False","True","Minecraft Speedrunner VS $1,000,000 MrBeast Challenge. This was INSANE. A new challenge.Patreon (Plugin): https://www.patreon.com/DreamWasTakenFree $15 with Code DREAMYT: http://cash.app/13+Follow my socials:➽ Twitter - @dream➽ Instagram - @dreamwastaken➽ Snapchat - @dreampublicMerch: https://www.dream.shopMr Beast: @MrBeast BadBoyHalo: @BadBoyHalo George: @GeorgeNotFound Sapnap: @Sapnap This video is a different rendition of my normal challenge videos, where there are THREE hunters trying to stop me from beating Minecraft.We're so close to 30 million subscribers! Make sure to subscribe :) also congrats to Mr Beast on 100 million!!!In this challenge, the pot starts at 1 million dollars and it goes down $69 every 1 second. When I beat the game, the money that's left is given away to a RANDOM SUBSCRIBER! So make sure to subscribe! There's a catch though. If I don't beat the game quick enough, the money goes into the negatives, and that's how much I have to pay my 3 friends that are hunting me down!It's a race, and it's super intense and we had a lot of laughs. I love doing these challenges.If this video gets 1,000,000 likes, I might try and convince someone else to do it! Not Minecraft, But Water Rises or Minecraft, But Lava Rises, or any other but challenge like that. This is a speed run / speed runner of Minecraft against a killer / assassin#MrBeastHunt"
"Zhpk3ML7bIQ","Revenge 😂","2022-07-26T15:00:18Z","UCwD4x63A9KC7Si2RuSfg-SA","Lucas and Marcus","24","22.01.08","lucas and marcus|dobre twins|dobre brothers|lucas|marcus|prank|pool|pool prank|mattress","31825376","0","0","2549","https://i.ytimg.com/vi/Zhpk3ML7bIQ/default.jpg","False","True","#shorts #lucasandmarcus #prank 📚 PRE-ORDER OUR NEW BOOK!https://www.amazon.com/You-Know-Lit-Dobre-Brothers/dp/1641120452https://www.barnesandnoble.com/w/you-know-you-lit-the-dobre-brothers/1140472305📲 DOWNLOAD & PLAY DOBRE DUEL!https://dobreduel.com/WE POST THURSDAY, SATURDAY & SUNDAY! TURN OUR POST NOTIFICATIONS ON FOR A SHOUTOUT!SUBSCRIBE TO THE LUCAS AND MARCUS CHANNEL!https://www.youtube.com/user/TwiNboTzVidsSUBSCRIBE TO THE DOBRE BROTHERS CHANNEL! https://www.youtube.com/channel/UCC3OGYxHwV8pB5yLobw9KdALUCAS’S SOCIAL MEDIAInstagram - @lucas_dobreTwitter - @DobrelucasSnapchat - @lucas_dobreTikTok - @dobretwinsMARCUS’S SOCIAL MEDIAInstagram - @MarcusdobreTwitter - @DobremarcusSnapchat - @marcusdobre1TikTok - @dobretwinsFOLLOW THE DOBRE BROTHERS! Instagram - http://instagram.com/dobrebrothersSnapchat - https://www.snapchat.com/discover/Dobre_Brothers/5255767112Facebook - https://www.facebook.com/dobrebrothers/BIZ - dobrebrothersmgmt@gmail.com THANKS FOR WATCHING!😂😂https://youtu.be/Zhpk3ML7bIQ"
"Of4QwtGPFR4","ODKRYŁEM ZJEŻDŻALNIE ŚMIERCI W BACKROOMS #Shorts ( death slide in backrooms )","2022-07-28T12:00:13Z","UCn1WtBUGqRy0hS7X3zcH6lw","Admiros","20","22.01.08","deathslie in backrooms|backrooms|backrooms roblox|backrooms found footage|backrooms found footage reaction|the backrooms|found footage","495260","0","0","299","https://i.ytimg.com/vi/Of4QwtGPFR4/default.jpg","False","True","➨ Instagram: https://www.instagram.com/admirosyt/ ➨ Wbijaj na Kanał Admiros Plus: https://bit.ly/2Y6Aj5m➨ Discord: https://discord.gg/admiros➨ TikTok: https://www.tiktok.com/@admirosofficial➨ Facebook FANPAGE: https://www.facebook.com/AdmirosGames➨ Facebook GRUPA BRODACZE ADMIROSA: https://bit.ly/2XRnufd➨ Twitter: https://twitter.com/admirosyt➨ Grupa Steam: https://steamcommunity.com/groups/BrodaczeAdmirosaKontakt / Biznes / Współpraca: admiros@stormmedia.gg"
"SIbSvQkILDk","NON SEDERTI su QUELLA SEDIA - LE TRE SEDIE #Shorts","2022-07-22T10:00:31Z","UCfTn60uE6zz1ibgdphKiIzw","MartaVi","24","22.01.08","[none]","24118667","0","0","391","https://i.ytimg.com/vi/SIbSvQkILDk/default.jpg","False","True","★ ISCRIVITI AL CANALE ► http://bit.ly/2BYhfvi📒 IL MIO LIBRO su AMAZON► https://amzn.to/3nMbBn1👕 LE MIE MAGLIE ► http://bit.ly/2H8Or6Y↪SEGUIMI ANCHE SU...⭐️INSTAGRAM (@martavitv) ➤ https://www.instagram.com/martavitv⭐️FACEBOOK ➤ https://www.facebook.com/martavi.it⭐️TIKTOK ➤ https://www.tiktok.com/@martavitv"
"393yPmarZC8","ZDOBYŁEM NAJLEPSZY SET NA DROP SMP, łamiąc regulamin 🤯 dostanę bana? (Minecraft)","2022-07-30T17:15:00Z","UCFpN5ArniWnAhaA1SJxOGrQ","Yoshi, ale Gry","20","22.01.08","roblox|roblox pl|josi|joszi|yoshi|joshi|yoszi|yosi|yoshihitomayoshe|yoshihito|joszihito|yoshi ale roblox|yoshi roblox|minecraft|drop smp|anarchia smp|felipeza|graf|śmieszny|nieśmieszny|drop smp minecraft|nowy serwer smp|minecraft smp|dream smp|minecraft smp anarchia|minecraft smp drop|Drop SMP|dropsmp|szymeq|ban drop smp|ban minecraft|ip drop smp|Yoshi drop smp","75151","0","0","417","https://i.ytimg.com/vi/393yPmarZC8/default.jpg","False","True","ZDOBYŁEM NAJLEPSZY SET NA DROP SMP, łamiąc regulamin 🤯 dostanę bana?Zrzutka na siepomagas - https://www.siepomaga.pl/rysiu-rusnak?fbclid=IwAR0ry8Dy2AKgHgwMLL5_1M2Jm-TN6TCjns3_yTj1sG3vFuFkL1m9Ahg_CioW dzisiejszym odcinku w legalny sposób zdobędę perfekcyjny netherite set, tylko nasuwa się jedno pytanie.. - czy dostanę za to bana na DROP SMP?! Oglądajcie film do końca aby dowiedzieć się jak to się skończyło!00:00 WSTĘP00:57 PIERWSZE WEJŚCIE PO 4 DNIACH01:32 PREZENT DLA GRAFA02:20 PREZENT URODZINOWY DLA SZYMEQ02:57 UKRYWANIE SIĘ W JASKINII04:36 TEST WIEDZY O YOSHIM DLA GRACZY DROP SMP06:50 TAJEMNICZY SPOSÓB NA PERF SET08:00 PREZENTACJA JASKINII I OPERACJA KRADZIEŻ10:33 PVP O EPICKIE NAGRODY15:02 NAUKA SHIIANAH LATANIA#yoshi #dropsmp #minecraft by joszi aka yoshihitomayoshe"
"37wruGcRV6M","WYJĄTKOWE WYDANIE AFEREK (wywiady z Oki, Janusz Walczuk, Wac ToJa, Trill Pem, ostro i smiesznie)","2022-07-30T23:21:00Z","UC3BaYfpT0Ome4vBrBYdyG7g","Aferki","22","22.01.08","wersow|takefun|nitro","408920","0","0","255","https://i.ytimg.com/vi/37wruGcRV6M/default.jpg","False","True","wspólpraca/kontakt: m@boxdel.comhttps://www.instagram.com/boxdel/https://www.instagram.com/trapulfik/00:00 - Poczekalnia6:42 - Wstep 13:00 - Sequento 19:00 - Jakaś tik tokerka 25:55 - Z dvpy33:10 - Rekord widzów Cage, nieproszeni goście, ogarnianie 37:36 - Wac toja 42:25 - Miszel traper 50:00 - Ktoś od shini55:00 - Włodarz Sunfestival 59:30 - Adrian Polak1:11:30 - Mixer instastory 1:13:00 - Trill pem, Zduńczuk 1:23:30 - Toasty, IRL 1:34:00 - Mario spółka zoo 1:37:50 - Jacuś1:45:10 - Włodar 1:49:55 - Reprymenda słowna dla Ulfika od Boxdela 1:54:00 - IRL 1:55:45 - OKI 1:58:50 - IRL 2:03:30 - Pedro 2:06:22 - Janusz Walczuk 2:16:35 - IRL 2:27:20 - Zakończenie"
"-JoAsLNkt1w","ZDOBYŁEM NAJRZADSZE PRZEDMIOTY na DROP SMP!","2022-07-29T16:43:19Z","UCmZE2ovuXp8TOmqYj0dKg5g","szymeQ","20","22.01.08","szymeq|minecraft|szymeqpl|minecraft po polsku|zostałem zbanowany na anarchii smp|anarchia smp|anarchia|smp|smp anarchia|anarchii smp|anarchii|ban|ban anarchia smp|ban minecraft|zbanowany|zostałem zbanowany|drop smp|Minecraft|smieszny|niesmieszny|sawars|blanki|smp minecraft|1.19 minecraft|felipeza|speed run|manhunt","106368","0","0","179","https://i.ytimg.com/vi/-JoAsLNkt1w/default.jpg","False","True","DOŁĄCZYŁEM NA SERWER DROP SMP!a to odcinek z pierwszego tygodnia, zawiera zawarcie przyjaźni z @Śmieszny i @Blanki WRLD, którzy przeszli na serwer z Anarchia SMP➡️ZAGRAJ NA KOKSCRAFT: kokscraft.plChcesz więcej odcinków? Strzel łapkę w górę! (znaczy kliknij w nią XD) A to jest odcinek z MINECRAFT EKIPĄ!Zagraj na Anarchia SMP na: kokscraft.pl■ INSTAGRAM: szymeqyt / http://www.instagram.com/szymeqyt/DISCORD: http://discord.gg/kokscraftMam nadzieję że wam odcinek się spodoba!Trzymajcie SIĘ!Niech moc będzie z wami!"
"7WyHtSlvHD4","BLACKPINK X PUBG MOBILE - ‘Ready For Love’ M/V","2022-07-29T04:00:03Z","UCOmHUn--16B90oW2L6FRR3A","BLACKPINK","10","22.01.08","YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|LISA|JISOO|JENNIE|ROSÉ|BLINK|블링크|PUBGMOBILE|BLACKPINK PUBGMOBILE|Ready For Love|RFL|BLACKPINK RFL|BLACKPINK Ready For Love","31351725","0","0","548417","https://i.ytimg.com/vi/7WyHtSlvHD4/default.jpg","False","True","BLACKPINK X PUBG MOBILE - ‘Ready For Love’ M/V오늘 하루도 내 머릿속은 오직 Y-O-UCan’t get you out of my head밤새 비워낸 병의 색은 BLUEYeah, 넌 도대체 몇 번을 내 맘 가져다 버린 건지 몰라생각의 기차는 쉬지 않고 달려가 밤새 못 자Yeah, 넌 아쉬울 때만 Yeah, 그저 아쉬울 때만 날Yeah, 그래 아쉬울 때라도 너라면 좋으니까이젠 기다릴 것도 없잖아겁낼 필요도 없잖아네 심장의 색깔을 보여줘정말 내 세상엔 네가 필요해두 눈을 떠봐 네 앞에 Here I amI’m ready for loveTell me when you’re readyCuz I’m already readyTell me when you’re readyCuzI’m ready for loveI’m ready for love I’m ready for loveI’m ready for loveI’m ready for loveReady or not, here I come and I’m runningLike it’s now or never, I never know if you want itWhat if love wasn’t what it was supposed to be?What if there’s no Romeo for me?No hope, no roses, no more notes to readSo I keep my eyes closed to seeWhat I need is forever and forever baby, not sometimesWhen you want it then you best come find me cuz I‘m ready이젠 기다릴 것도 없잖아겁낼 필요도 없잖아네 심장의 색깔을 보여줘정말 내 세상엔 네가 필요해두 눈을 떠봐 네 앞에 Here I amI’m ready for loveTell me when you’re readyCuz I’m already readyTell me when you’re readyCuzI’m ready for loveI’m ready for love I’m ready for loveI’m ready for loveI’m ready for love네 영혼과 모든 것이날 황홀하게 해 기뻐 웃게 해나쁠 거 없잖아네 모든 걸 날 위해 던질 때널 지켜줄게Lalala lalalala Lalala lalalalaLalala lalalala Lalala lalalalaMore about BLACKPINK @http://www.blackpinkofficial.com/http://www.facebook.com/BLACKPINKOFFICIALhttp://www.youtube.com/BLACKPINKOFFICIALhttps://www.instagram.com/BLACKPINKOFFICIALhttps://twitter.com/BLACKPINK#BLACKPINKxPUBGM #BLACKPINK #블랙핑크 #PUBGM #배틀그라운드모바일 #SPECIALTRACK #ReadyForLove #OUTNOW #YG"
