video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"5P568g_LRwk","Как купить машину мечты","2022-07-27T19:11:12Z","UCAe4XfXD-WqP5FsGSO_h-xg","Джентльмены Синдиката","2","22.01.08","[none]","1629969","0","0","1573","https://i.ytimg.com/vi/5P568g_LRwk/default.jpg","False","True","Приглашай друзей и выигрывай призы — https://l.tinkoff.ru/gntsyndicatewhjulПо вопросам рекламы, сотрудничества dubrovskiysyndicate@mail.ru---Основной канал: http://www.youtube.com/c/ЖекичДубровский/Автосалон Синдиката: http://www.youtube.com/c/АвтосалонСиндиката/Мастерская Синдиката: http://www.youtube.com/c/МастерскаяСиндиката/---Tik-Tok: https://www.tiktok.com/@gentlemen_syndicateМузыка из видео: https://vk.com/motorheartstudio#ДубровскийСиндикат"
"RKHAHi8K3IA","День сто пятьдесят четвёртый. Беседа с @Alexey Arestovych Алексей Арестович","2022-07-27T19:51:16Z","UCQVtD_N4OeD-9PshBq7NwyQ","ФЕЙГИН LIVE","25","22.01.08","фейгин live|фейгин лайф|марк фейгин|mark feygin|фейгин|марк фейгин стрим|фейгин марк|новости|политика|экономика|общество|прямой эфир|прямая трансляция|стрим|Society|Politics|общество и политика|арестович фейгин|алексей арестович|олексій арестович|арестович интервью|фейгин арестович|украина|арестович|россия|путин|зсу|арестович алексей|всу|alexey arestovich|фронт|нато|фейгін арестович|фейгин лайф арестович|зеленский|фейгін","1777811","0","0","4070","https://i.ytimg.com/vi/RKHAHi8K3IA/default.jpg","False","True","#Фейгин #ФейгинLIVE День сто пятьдесят четвёртый. Беседа с  Алексеем Арестовичем (Киев).https://feygin-live.customprint.market/uk сайт с фирменным дизайном, если вы проживаете в Украине.https://feygin-live.myspreadshop.ie сайт с фирменным дизайном, если вы проживаете в Европе, Азии и Ближнем Востоке.https://feygin-live-usa.myspreadshop.com сайт с фирменным дизайном, если вы проживаете в Северной и Южной Америке, Африке и Тихоокеанском регионе.Подписка на PATREON https://www.patreon.com/feygin_liveЗачем нужна подписка на PATREON https://youtu.be/vcVmXQD7hrsПоддержите ФЕЙГИН LIVE: https://donate.stream/feyginliveПоддержите ФЕЙГИН LIVE: https://www.donationalerts.com/r/feygin_liveРеквизиты для поддержки проекта:Перевод с любой банковской карты https://buy.stripe.com/3cs03j5drbasg2Q004 недоступный для контроля российских регуляторов! Paypal: https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=urlЯндекс-кошелек (в рублях): https://yoomoney.ru/to/4100116535768948QIWI Кошелек: https://qiwi.com/n/FEYGINLIVEBitcoin: 16rWnEwYErcknE2QWAJwRcGMw8L6cCjXLhETH: 0xe02B9F3b530a0AAf58B626Ad819672FF5c355Aee (убедитесь, что сеть верна: Ethereum (ERC20).USDC: 0xe02B9F3b530a0AAf58B626Ad819672FF5c355AeeДля пожертвований из Украины и Казахстана перечисляйте на кошельки платформы advcash.com на аккаунт feyginlive@gmail.comПодписывайтесь на Марка Фейгина в соцсетях:Твиттер Марка Фейгина - https://twitter.com/FeyginMark4Фейсбук Марка Фейгина - https://www.facebook.com/mark.feygin.z Телеграмм-канал - https://t.me/MarkFeyginПодкасты - https://castbox.fm/ch/3077294Почта для корреспонденции - feyginlive@gmail.com"
"LXfcQYUlia4","что происходит сейчас? что было в 2017 году?","2022-07-29T07:30:07Z","UC3XGNDKlaOvXRSMY9cGt6ig","лиззка","24","22.01.08","lizzka|лизка|лиззка","1276700","0","0","7820","https://i.ytimg.com/vi/LXfcQYUlia4/default.jpg","False","True","0:00 вступление01:00 бывстрый рекап видео2:14 про ориентацию04:00 про тюрьму07:03 про наркотики09:09 про 201717:23 завершение"
"QKK1qOdBIPw","My Daughter's SECRET NIGHT ROUTINE! *Instagram Q&A*","2022-07-31T14:00:12Z","UCKaCalz5N5ienIbfPzEbYuA","Jordan Matter","24","22.01.08","jordan matter|nailish|saysay matter|salish matter|hudson matter|morning routine|night routine|nighttime routine|beauty|nails|hairt|styling|facemask|face products|essie|florence by mills|millie bobby brown|grwm|get ready with me|hair|nidal wonder","3004149","0","0","17934","https://i.ytimg.com/vi/QKK1qOdBIPw/default.jpg","False","True","Wait to see what she does when I go to sleep 😱SALISH'S FAVORITE PRODUCTS: Hair: JVN https://jvnhair.com/collections/shop-all?utm_source=youtube&utm_medium=social&utm_campaign=jordanmatter / Hairitage https://hairitagebymindy.com/products/light-as-a-feather-leave-in-conditionerFace: Florence By Mills (Millie Bobby Brown) https://florencebymills.com/ / Tula https://www.tula.com/products/super-calm-gentle-milk-cleanserLips: Miss Spa https://miss-spa.com/collections/lips / Laneige https://us.laneige.com/collections/lip-products/products/lip-sleeping-maskNails: Sally Hansen https://www.sallyhansen.com/enus/?cid=usa_search_google_sally%20hansen_exact&gclid=CjwKCAjwrZOXBhACEiwA0EoRDxfc5dHLXEfWMxoV3vKUWYUJwuy5C0EtlJEc4reWG_-bDmd-8J9y1xoCuVMQAvD_BwE / Essie https://www.essie.comCandle: Coastal Wind https://www.target.com/p/milky-white-glass-glass-woodwick-with-wood-lid-and-stamped-logo-coastal-wind-and-lavender-threshold/-/A-83961168?preselect=83045025#lnk=sametabMy Daughter's Epic SUMMER MORNING ROUTINE! *Instagram Q&A* https://youtu.be/e_ACUluskzwSUBSCRIBE & FOLLOW:Me: https://www.youtube.com/user/jordanmatterSalish: https://www.instagram.com/saysaymatter/Hudson: https://www.youtube.com/c/HudsonMatterRohan: https://www.instagram.com/rohanthomp/Dog Bakery: https://www.instagram.com/thedogbakery/SUBSCRIBE, LIKE and SHARE this video! Turn on POST NOTIFICATIONS to get notified whenever I post! https://www.youtube.com/user/jordanmatterMERCH: https://shopjordanmatter.com/Business Inquiries: info@jordanmatter.comVideo by Sandy ChaseMusic licensed through Artlist and Epidemic SoundWow, if you're still reading you are awesome! BOOOMMMM!!"
"_spuxXnul0U","HELLUVA BOSS - THE CIRCUS // S2: Episode 1","2022-07-30T17:00:20Z","UCzfyYtgvkx5mLy8nlLlayYg","Vivziepop","1","22.01.08","Helluva Boss|Helluva Boss cartoon|Helluva Boss animation|Helluva Boss official|Helluva Boss Official episode|Helluva Boss Loona|Helluva Boss Blitz|Helluva Boss Moxxie|Helluva Boss Millie|Helluva Boss Blitzo|helluva boss vivziepop|helluva boss new|helluva boss new episode|helluva boss season 2|helluva boss season 2 episode 1|helluva boss season 2 the circus|helluva boss the circus","7077266","0","0","60951","https://i.ytimg.com/vi/_spuxXnul0U/default.jpg","False","True","So you guys like backstories? Cuz things sure did happened.WARNING: for daddy issues.HELLUVA BOSS MERCH AVAILABLE ► https://sharkrobot.com/vivziepopHELLUVA SEASON TWO IS HERE!! Thank you all for the patience and understanding! We have been hard at work on these new episodes and cannot wait to bring you more soon! For those expecting part II of the S1 finale, we ran into a roadblock but season two will continue until we are able to get it out! We are just happy we can bring you more now. Thank you endlessly for the support in the meantime, we hope you enjoy this labor of love!WANT MORE? WATCH OUR OTHER EPISODES!Pilot Episode ► https://www.youtube.com/watch?v=OlahNrlcgS4S1 Episode One ► https://www.youtube.com/watch?v=el_PChGfJN8S1 Episode Two ► https://www.youtube.com/watch?v=kpnwRg268FQS1 Episode Three ►  https://www.youtube.com/watch?v=RghsgkZKedgS1 Episode Four ► https://www.youtube.com/watch?v=1ZFseYPmkAkS1 Episode Five ► https://www.youtube.com/watch?v=h2ZmVAdezF8S1 Episode Six ► https://youtu.be/yXErLiSbxXQS1 Episode Seven ► https://youtu.be/8zyGQquL8VMOr Support on Patreon!https://www.patreon.com/VivienneMedranoThumbnail by Gasu!#HelluvaBoss #HelluvaBossSeason2 #SEASONTWO"
"rVUC29ord2M","BREAKING 100 RULES IN 24 HOURS!!","2022-07-27T20:31:29Z","UCwVg9btOceLQuNCdoQk9CXg","Ben Azelart","24","22.01.08","ben azelart|brent rivera|Lexi rivera|stokes twins|ben Azelart girlfriend|Lexi rivera boyfriend|mylifeaseva|lexi hensler|Andrew davila|pierson|Pierson wodzynski|Jeremy hutchins|dom brack|Brent and pierson|Airrack|mrbeast|preston|unspeakable|Mathew beem|Ryan trahan|Breaking 100 laws|breaking 100 rules|in 24 hours|breaking 100 laws in 24 hours|loosing 100000 calories","12711329","0","0","16112","https://i.ytimg.com/vi/rVUC29ord2M/default.jpg","False","True","We broke 100 of the craziest rules at places like the water park, trampoline park, zoo, and many more! GET THE MERCH! https://staywildshop.comSUBSCRIBE TO: @JayPrehistoricPets @SOLOFLOW Subscribe to my friends!@Alexa Rivera@Brent Rivera@Jeremy Hutchins@Dereks Days@Cam Huff@Pierson@Dom Brack@Andrew Davila@Lexi Hensler☆ FOLLOW ME!INSTAGRAM: @BenAzelart https://www.instagram.com/benazelart/YOUTUBE: Ben Azelart https://www.youtube.com/benazelart/SNAPCHAT: @BenAzelart"
"EE6YRQABzEI","SIDEMEN $100,000 vs $100 HOLIDAY (USA EDITION)","2022-07-31T18:42:35Z","UCDogdKl7t7NHzQ95aEwkdMw","Sidemen","24","22.01.08","sidemen|sidemen sunday|#sidemensunday","5481522","0","0","14467","https://i.ytimg.com/vi/EE6YRQABzEI/default.jpg","False","True","SIDEMEN $100,000 vs $100 USA HOLIDAY is FINALLY here! VARSITY COLLECTION AVAILABLE NOW: http://www.sidemenclothing.com🍹: XIX Vodka: https://www.xixvodka.com/🍗: Order food NOW at: https://www.eatsides.com/🎥: Access exclusive content at: https://www.sideplus.com/👉🏻: Subscribe to our Reacts Channel: https://www.youtube.com/SidemenReacts 👈🏻👕: Sidemen Clothing: http://www.sidemenclothing.com👉🏻 Subscribe to our 2nd Channel: https://www.youtube.com/MoreSidemen 👈🏻📸: Sidemen Instagram: http://www.instagram.com/Sidemen🐤: Sidemen Twitter: http://www.twitter.com/Sidemen✏️: SUBMIT A #SidemenSunday IDEA HEREhttps://forms.gle/JDuGrSzM4F6mdo6D9-----------------------------------------------------------------------------------------------------------------------▶️ SIDEMEN ◀️🔵 JOSH (Zerkaa)● http://www.youtube.com/Zerkaa● http://www.youtube.com/ZerkaaPlays● http://www.instagram.com/Zerkaa● http://www.twitter.com/ZerkaaHD🔴 HARRY (W2S)● http://www.youtube.com/W2S● http://www.youtube.com/W2SPlays● http://www.instagram.com/Wroetoshaw● http://www.twitter.com/Wroetoshaw🔵 VIK (Vikkstar123)● http://www.youtube.com/Vikkstar123● http://www.youtube.com/Vikkstar123HD● http://www.youtube.com/VikkstarPlays● http://www.instagram.com/Vikkstagram● http://www.twitter.com/Vikkstar123🔴 JJ (KSI)● http://www.youtube.com/KSI● http://www.youtube.com/KSIOlajidebtHD● http://www.instagram.com/KSI● http://www.twitter.com/KSIOlajidebt🔵 TOBI (Tobjizzle)● http://www.youtube.com/TBJZL● http://www.youtube.com/Editingaming● http://www.instagram.com/Tobjizzle● http://www.twitter.com/Tobjizzle🔴 ETHAN (Behzinga)● http://www.youtube.com/Behzinga● http://www.youtube.com/Beh2inga● http://www.instagram.com/Behzingagram● http://www.twitter.com/Behzinga🔵 SIMON (Miniminter)● http://www.youtube.com/Miniminter● http://www.youtube.com/MM7Games● http://www.instagram.com/Miniminter● http://www.twitter.com/Miniminter"
"05D11JvYX-Q","Как Нидерланды хотят проучить Россию и при чем здесь поставки газа? Европа в фокусе","2022-07-30T15:15:12Z","UCXoAjrdHFa2hEL3Ug8REC1w","DW на русском","25","22.01.08","Deutsche Welle|DW|новости|dw russian|DW Новости|поставки газа в Европу|поставки газа из России|родительские права|лишить родительских прав|засуха|пожары 2022|пожары в Европе|катастрофа в Европе|Испания отдых|Испания туризм|засуха пожары|засуха урожай|Газпром ЕС|Россия санкции|Украина война|Нидерланды газ|ЕС газ|Дания|Европа фокус|газ ЕС кризис|газ ЕС дефицит|Северный поток Газпром|Северный поток газ|Северный поток Германия|Газпром санкции|газ","496047","0","0","337","https://i.ytimg.com/vi/05D11JvYX-Q/default.jpg","False","True","Также в программе: почему в Дании государство отбирает родительские права у отдельных родителей, где в Испании не хватает воды и при чем здесь фермеры?С этой недели Газпром сократил поставки газа по Северному потоку до 20 процентов. Война России в Украине переросла в битву за газ в Европе. Как бы часто и громко ни говорили европейские политики об отказе от российского газа, без него ближайшая зима может стать для европейцев холоднее предыдущих. Власти буквально сбились с ног в поисках замены энергоносителям из России. В Нидерландах уже не исключают возможность использования крупнейшего в Европе газового месторождения дольше, чем предполагалось.Огромные запасы газа до сих пор содержатся на месторождении Гронинген на северо-востоке Нидерландов. Газ есть, но его добыча слишком дорого обходится местным жителям   #газ #санкции #DWrussian--------------------------------Как обойти блокировку DW?🔵 По зеркальной ссылке: https://26394.info🔵 Через наше партнерское приложение Psiphon (отправьте пустой email на dw-w@psiphon3.com - ссылка для скачивания придет к вам автоматически)🔵 Через любое приложение VPN🔵 Через приложение DW в AppStore (https://apps.apple.com/ru/app/dw/id498833085) и GooglePlay (https://play.google.com/store/apps/details?id=com.idmedia.android.newsportal&hl=de&gl=US)--------------------------------Больше новостей на нашем сайте http://www.dw.com/russianв Facebook https://www.facebook.com/DWrussianTwitter https://twitter.com/dw_russianи Telegram https://t.me/dwglavnoe"
"o_NHcWKtgBY","ЭКСКЛЮЗИВ: Юлик о разводе, хейте и грязи в сети","2022-07-30T15:26:19Z","UCdu1AosJcTPsQYFolNHki8Q","SNAILKICK","24","22.01.08","snailkick|snail|kick|снейлкик|снэйлкик|неблогер|не|блогер|блог|badroom|bad|room|55х55|fun|юмор|смешно|весело|умора|лол|lol|головныемюсли|карейка даша|реакция|тикток|tiktok|юлик|каплан|развод|скандал","966830","0","0","13837","https://i.ytimg.com/vi/o_NHcWKtgBY/default.jpg","False","True","Магазин наборов стринг арт: https://ringstring.ru/?utm_source=snailkick&utm_medium=0722Промокод: SNAILKICK - скидка 15%📮 Почта для коммерческих предложений и связи: snailkicktv@gmail.com📸 Оператор: https://t.me/niqitin🔥 Быть в курсе: https://t.me/snailkick💵 Поддержать: https://boosty.to/snailkick ☯ https://zen.yandex.ru/snailkickVK: https://vk.com/snailkick и https://vk.com/snailkick_tm#SNAILKICK #ЮЛИК #РАЗВОД"
"nv05TNI9Rs4","СЕЛ В ТЮРЬМУ ВМЕСТО СЫНКА МАЖОРА - Чужой среди Своих - Серии 1-4 из 16 - Криминальная драма HD","2022-07-19T07:30:07Z","UCXCq_F9FgjNxqUCTo-kbSNg","ЧЕРНЫЙ ДРАКОН","1","22.01.08","криминальная драма|криминал|криминальные боевики|боевик|криминальный детектив|смотреть детективы|фильмы криминал|русский криминал|криминальные драмы|криминальная драма фильмы|смотреть криминальные сериалы|триллер криминал|русские криминальные фильмы|смотреть|криминальный боевик|сериалы 2022|русские сериалы 2022 года|криминальный сюжет|криминальные разборки|черный дракон","6106573","0","0","1325","https://i.ytimg.com/vi/nv05TNI9Rs4/default.jpg","False","True","СЕЛ В ТЮРЬМУ ВМЕСТО СЫНКА МАЖОРА - Чужой среди Своих - Серии 1-4 из 16 - Криминальная драма HDЖёсткая, «мужская» история о судьбе Серёги Нечаева, парня из рабочего района. Случилось так, что ему пришлось взять на себя чужую вину и сесть в тюрьму вместо беспутного сына богатого бизнесмена. Все долгих десять лет заключения Сергей готовит себя к реваншу - к тому, чтобы самому стать одним из сильных мира сего. После освобождения на пути к своей мечте Серёга сталкивается с неприглядной стороной бизнеса и вступает с преступниками в смертельный поединок.ПОДПИСЫВАЙСЯ НА КАНАЛ ➫ https://www.youtube.com/c/ЧЕРНЫЙДРАКОН?sub_confirmation=1ЖМИ КОЛОКОЛЬЧИКНЕ ПРОПУСКАЙ НОВИНКИ НАСТОЯЩИХ МУЖСКИХ ФИЛЬМОВ!#сериал #криминал"
"SQrdgiG_r9w","ДТ75 Болотник. 8 месяцев в болоте! Финал эвакуации!","2022-07-31T13:00:02Z","UC2hsvTzqdjsGOUnM-Ilai6Q","Combat Crew","2","22.01.08","combat crew|комбат крю|combatcrew","656331","0","0","3857","https://i.ytimg.com/vi/SQrdgiG_r9w/default.jpg","False","True","Контактные линзы ADRIA (Юж.Корея). https://bit.ly/Adria_combat  На 40% дешевле топовых однодневных западных линз. Защита от УФ-лучей, двойное увлажнение, HD-зрение. Тест-набор: 770 р. Скидка 150р. по коду 922811Яндекс Дзен: https://zen.yandex.ru/combatcrew_youtubeНаш Телеграмм: https://t.me/combatcrewНаш магазин: https://combatcrew.ruПо вопросам сотрудничества: info@combatcrew.ruГруппа в Вк: https://vk.com/combatcrewLive Канал: https://www.youtube.com/user/MrPautini4Стать спонсором канала: https://www.youtube.com/channel/UC2hsvTzqdjsGOUnM-Ilai6Q/join"
"FAPwIEWzqJE","SHAMAN - Я РУССКИЙ (музыка и слова: SHAMAN)","2022-07-22T09:01:50Z","UCsTGeNxaCVc2Boqw-SZVmwg","SHAMAN","22","22.01.08","shaman|shaman певец|shaman песни|шаман|шаман певец|шаман песни|ярослав дронов|шаман встанем|shaman встанем|встанем|шаман танцы на стёклах|shaman танцы на стёклах|шаман ты моя|ты моя|танцы на стёклах|газманов|россия гимн|я русский|шаман я русский|музыка|shaman все песни|я русский песня","5994163","0","0","83927","https://i.ytimg.com/vi/FAPwIEWzqJE/default.jpg","False","True","Концерты по городам России! Билеты: https://shamanofficial.com/afishaМосква | 9 марта 2023, Crocus City Hall  Билеты: https://artzvezdy.ru/event/shaman-moskvaСанкт-Петербург | 3 марта 2023, БКЗ «Октябрьский» Билеты: https://artzvezdy.ru/event/shaman-sankt-peterburgSHAMAN соцсети:https://vk.com/shaman_me https://t.me/shaman_channelhttps://www.tiktok.com/@shaman.meСотрудничество: shamanteam@mail.ruИдея клипа: SHAMANРежиссёр: Алина ВерипяОператор: Кирилл Пашовкин Оператор крана: Дарья ТычининаФокуспулер: Олег ХалявинМеханик: Евгений Юреня Гафер: Роман Орлов Мэйкап: Екатерина КобзеваКастинг: Дмитрий Боханов Администратор: Георгий Яковлев Бэклайн: Артём МащенкоРежиссёр монтажа: Иван УшатиковЯ РУССКИЙЯ вдыхаю этот воздух Солнце в небе смотрит на меняНадо мной летает вольный ветерОн такой же, как и яИ хочется просто любить и дышатьИ мне другого не нужно Такой, какой есть, и меня не сломатьИ всё потому чтоЯ русский, я иду до концаЯ русский, моя кровь от отцаЯ русский, и мне повезлоЯ русский, всему миру назлоЯ русскийВ небо улетает эта песняИ зовёт меня с собой А во мне пылает моё сердце Освещая путь домойГде хочется просто любить и дышатьИ мне другого не нужно Такой уж я есть и меня не сломатьИ всё потому что Я русский, я иду до концаЯ русский, моя кровь от отцаЯ русский, и мне повезлоЯ русский, всему миру назлоЯ русскийI'M RUSSIANI breathe in this airThe sun in the sky is looking upon meAbove me a wind is blowing freeIt is just as I amI simply want to love and to breatheI don't need anything elseThis is the way I am You can't break meBecause…I'm Russian, until the end, I goI'm Russian, my blood comes from my fatherI'm Russian, I've been fortunateI'm Russian, in spite of the entire worldI'm RussianThis song soars into the skyAnd calls me to come alongWithin me, my heart is ablazeIlluminating the way homeWhere I want to simply love and to breatheI don't need anything elseThis is just who I amYou can't break meBecause...I'm Russian, until the end, I goI'm Russian, my blood comes from my fatherI'm Russian, I've been fortunateI'm Russian, in spite of the entire worldI'm Russian#shaman #ярусский #шаман"
"oEzSNcxsoTM","Чердак разбил Суперкар! Прокачал тачку мечты.","2022-07-31T07:00:05Z","UCWG86L4tau8SZ4jRqiVco5g","Чердак","22","22.01.08","Чердак разбил Суперкар|Чердак прокачал тачку мечты|разбил суперкар|Чердак|тачка мечты|разбил ламборгини|тачка на прокачку|разбил|блогер разбил","393715","0","0","1731","https://i.ytimg.com/vi/oEzSNcxsoTM/default.jpg","False","True","Открыть счет в Модульбанке — https://clck.ru/sNN2iАО КБ «Модульбанк» Лицензия ЦБ РФ № 1927 от 16.03.2016 г.Сегодня вы увидите, как Чердак разбил Суперкар! А так же, как прокачал тачку мечты.Официальный мерч Чердакаhttps://diche.ruС идеями, пишите мне на почту.cherdakla@gmail.comС уважением, ваш Чердакhttps://www.instagram.com/di_che/"
"4UmroqAS5G0","День сто пятьдесят второй. Беседа с @Alexey Arestovych Алексей Арестович","2022-07-25T19:44:15Z","UCQVtD_N4OeD-9PshBq7NwyQ","ФЕЙГИН LIVE","25","22.01.08","фейгин live|фейгин лайф|марк фейгин|mark feygin|фейгин|марк фейгин стрим|фейгин марк|новости|политика|экономика|общество|прямой эфир|прямая трансляция|стрим|Society|Politics|общество и политика|фейгин арестович|новости украины|новости сегодня|power and politics|украина|путин|арестович фейгин|зеленский|россия|ukraine|алексей арестович|зсу|арестович|russia|северодонецк|всу|нато|харьков|херсон|ситуация на фронте","1870981","0","0","3693","https://i.ytimg.com/vi/4UmroqAS5G0/default.jpg","False","True","#Фейгин #ФейгинLIVE День сто пятьдесят второй. Беседа с  Алексеем Арестовичем (Киев).https://feygin-live.customprint.market/uk сайт с фирменным дизайном, если вы проживаете в Украине.https://feygin-live.myspreadshop.ie сайт с фирменным дизайном, если вы проживаете в Европе, Азии и Ближнем Востоке.https://feygin-live-usa.myspreadshop.com сайт с фирменным дизайном, если вы проживаете в Северной и Южной Америке, Африке и Тихоокеанском регионе.Подписка на PATREON https://www.patreon.com/feygin_liveЗачем нужна подписка на PATREON https://youtu.be/vcVmXQD7hrsПоддержите ФЕЙГИН LIVE: https://donate.stream/feyginliveПоддержите ФЕЙГИН LIVE: https://www.donationalerts.com/r/feygin_liveРеквизиты для поддержки проекта:Перевод с любой банковской карты https://buy.stripe.com/3cs03j5drbasg2Q004 недоступный для контроля российских регуляторов! Paypal: https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=urlЯндекс-кошелек (в рублях): https://yoomoney.ru/to/4100116535768948QIWI Кошелек: https://qiwi.com/n/FEYGINLIVEBitcoin: 16rWnEwYErcknE2QWAJwRcGMw8L6cCjXLhETH: 0xe02B9F3b530a0AAf58B626Ad819672FF5c355Aee (убедитесь, что сеть верна: Ethereum (ERC20).USDC: 0xe02B9F3b530a0AAf58B626Ad819672FF5c355AeeДля пожертвований из Украины и Казахстана перечисляйте на кошельки платформы advcash.com на аккаунт feyginlive@gmail.comПодписывайтесь на Марка Фейгина в соцсетях:Твиттер Марка Фейгина - https://twitter.com/FeyginMark4Фейсбук Марка Фейгина - https://www.facebook.com/mark.feygin.z Телеграмм-канал - https://t.me/MarkFeyginПодкасты - https://castbox.fm/ch/3077294Почта для корреспонденции - feyginlive@gmail.com"
"flMoQICTVF8","ПРОЖИЛ 100 ЛЕТ ЗА 24 ЧАСА ЧЕЛЛЕНДЖ ! *ПОСАДИЛИ В ТЮРЬМУ* от РОЖДЕНИЯ до СМЕРТИ","2022-07-21T10:00:01Z","UCBYvr4SqfGQd5fTmOXVQ4Zw","ГЛЕНТ","20","22.01.08","ПРОЖИЛ 100 ЛЕТ|100 ЛЕТ|24 ЧАСА|24 ЧАСА ЧЕЛЛЕНДЖ|ПОСАДИЛИ В ТЮРЬМУ|от РОЖДЕНИЯ до СМЕРТИ|челлендж|А4|A4|ГЛЕНТ КАНАЛ|глент челлендж|канал глент|глент игры|глент играет","8423338","0","0","11547","https://i.ytimg.com/vi/flMoQICTVF8/default.jpg","False","True","В этом ролике Я ПРОЖИЛ 100 ЛЕТ ЗА 24 ЧАСА ЧЕЛЛЕНДЖ ! И МЕНЯ ПОСАДИЛИ В ТЮРЬМУ !!! Это будет ОЧЕНЬ СМЕШНОЙ и ВЕСЁЛЫЙ РОЛИК !!! Будет очень круто, смотри ролик до конца и ставь лайк !▶️ СТАТЬ СПОНСОРОМ: https://www.youtube.com/channel/UCBYvr4SqfGQd5fTmOXVQ4Zw/join▶️ Telegram - https://t.me/vladglenttg▶️ VK - https://vk.com/vladglent▶️ ТРЕЙД: https://steamcommunity.com/tradeoffer/new/?partner=247823756&token=wl0jrrya▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: glent@didenok.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/_Ib0LbeR94Q▶️ Instagram - https://www.instagram.com/vladglent/"
"YAhnAJ3Hoqc","РЕСТАВРАЦИЯ AUDI S4. РЕМОНТ ПОСЛЕ АВАРИИ. СОБРАЛИ САЛОН.","2022-07-28T16:44:33Z","UC0lT9K8Wfuc1KPqm6YjRf1A","AcademeG","2","22.01.08","AcademeG|Академег|Академик|Тест|драйв|обзор|Test|drive|auto|авто|Костя|заруцкий","1260706","0","0","3216","https://i.ytimg.com/vi/YAhnAJ3Hoqc/default.jpg","False","True","Попробуй дебетовую карту Drive и получи 2000₽ обратно — https://l.tinkoff.ru/academegdrjulКанал MillReef:https://www.youtube.com/c/MillReefКанал ScrewSpb:https://www.youtube.com/c/Screw_178Музыка из этого видео:Телеграм Каналhttps://t.me/academeg_true_originalЯ.Дзенhttps://zen.yandex.ru/academegRutubehttps://rutube.ru/channel/818870/ПО вопросам рекламы и сотрудничества:academeg@a-proved.ruМой канал стримов:https://www.youtube.com/c/AcademeGDailyStreamInstagram:https://instagram.com/academegВконтакт:http://vk.com/AcademeGAcademeG тру ориджинал групп:http://vk.com/academeg_reviewsФтарой канал:https://www.youtube.com/user/AcademeG2ndChTikTokhttps://www.tiktok.com/@academeg.officialАвтохимия Suprotec-Aprohim:https://suprotec.ru/"
"N77VXDQAvy4","Собирать или разбирать? Понты по низу рынка. Phaeton V10 TDI 5.0 ФАНТОМ 4","2022-07-31T12:15:33Z","UCvEFLw5qXVqd98TAO0I6qpg","Яковлев Миша","2","22.01.08","миша яковлев|обзор авто|автообзор|кировск апатиты|тест-драйв и обзор|драйв|авто|авто шоу|обзор 2019|обзор 2020|авто за 40|автотема|авто драйв|тест драйв|тест обзор|обзор от миши|обзор|2017|обзор 2017|обзор 2018|Cayenne Turbo S|Кировск|Миша мерс|миша каен|миша инфинити|аудиа8|порш каен|Обзор авто|новинки авто|авто 2020","320976","0","0","820","https://i.ytimg.com/vi/N77VXDQAvy4/default.jpg","False","True","ОП-5 наушников РФ. 20 ч без розетки. Влагозащита. В 4 раза дешевле «яблок». Код на скидку 200 руб. YAKOVLEV2207 тут: https://cli.co/YAKOVLEV2207Первая серия https://www.youtube.com/watch?v=QsHG_sxkcn4Вторая серия https://youtu.be/zHJA_dxlyxcТретья серия https://www.youtube.com/watch?v=wmyWF_GAKXQМы в телеге https://t.me/mishayakovЯндекс Дзен https://zen.yandex.ru/mishayakovlevЯ в вк https://vk.com/obzortachekЛайв канал https://www.youtube.com/channel/UCzdyAQMSS8ip95ZSgdgo7HwВторой оператор -https://vk.com/aleksandr_kirovskДрайв2 https://www.drive2.ru/users/mishayakovlev/Группа https://vk.com/familiarity_groupsПо рекламе сюда https://vk.com/sceil"
